dataset,size,implementation,dims,k,resolution,tables,time,purity,classpurity,clusters,ari,ri,avgsilh,seed
3k,2700,scanpy,20,30,0.3,40,0.943598406,,,1,,,0.2525980164086384,3
3k,2700,scanpy,20,30,0.3,40,0.96657081,,,1,,,0.24974019169116665,4
3k,2700,scanpy,20,30,0.4,40,0.946147515,,,1,,,0.2501391208696646,1
3k,2700,scanpy,20,30,0.4,40,0.956879356,,,1,,,0.2564588229433786,2
3k,2700,scanpy,20,30,0.4,40,0.960577323,,,1,,,0.2532061334487982,3
3k,2700,scanpy,20,30,0.4,40,0.929966529,,,1,,,0.2475037054927884,4
3k,2700,scanpy,20,30,0.5,40,0.970820582,,,4,,,0.2565317987729861,0
3k,2700,scanpy,20,30,0.5,40,1.009108356,,,1,,,0.2548015197113977,1
3k,2700,scanpy,20,30,0.5,40,0.951393983,,,1,,,0.2562283829345593,2
3k,2700,scanpy,20,30,0.5,40,0.984800716,,,1,,,0.25179522502365764,3
3k,2700,scanpy,20,30,0.5,40,0.920093036,,,1,,,0.24687895373117053,4
3k,2700,scanpy,20,30,0.6,40,0.998195048,,,1,,,0.128845085635416,1
3k,2700,scanpy,20,30,0.6,40,0.958498339,,,1,,,0.13031384336952698,2
3k,2700,scanpy,20,30,0.6,40,0.968875056,,,1,,,0.2613018038399747,3
3k,2700,scanpy,20,30,0.6,40,0.916589599,,,1,,,0.2244314657435945,4
3k,2700,scanpy,20,30,0.7,40,0.986338968,,,1,,,0.13328708072342882,1
3k,2700,scanpy,20,30,0.7,40,0.988098384,,,1,,,0.1276402485137511,2
3k,2700,scanpy,20,30,0.7,40,0.925718112,,,1,,,0.1339948837118298,3
3k,2700,scanpy,20,30,0.7,40,0.9746896,,,1,,,0.13190199754903537,4
3k,2700,scanpy,20,30,0.8,40,0.9461814,,,6,,,0.1303223711362749,0
3k,2700,scanpy,20,30,0.8,40,0.975852809,,,1,,,0.1330914822412209,1
3k,2700,scanpy,20,30,0.8,40,1.032708203,,,1,,,0.14318725251858247,2
3k,2700,scanpy,20,30,0.8,40,0.927441155,,,1,,,0.1548079636995376,3
3k,2700,scanpy,20,30,0.8,40,0.948552745,,,1,,,0.15314514737208754,4
3k,2700,scanpy,20,30,0.9,40,1.002549938,,,7,,,0.14862703816633047,0
3k,2700,scanpy,20,30,0.9,40,1.028990946,,,1,,,0.15081133346433173,1
3k,2700,scanpy,20,30,0.9,40,0.967228745,,,1,,,0.14804751895087642,2
3k,2700,scanpy,20,30,0.9,40,1.007109373,,,1,,,0.15373242107221455,3
3k,2700,scanpy,20,30,0.9,40,0.919825241,,,1,,,0.15312218506441633,4
3k,2700,scanpy,20,30,1.0,40,1.12639117,,,8,,,0.1495419119920384,0
3k,2700,scanpy,20,30,1.0,40,0.921826182,,,1,,,0.15034734709720252,1
3k,2700,scanpy,20,30,1.0,40,1.017288403,,,1,,,0.1497124470465684,2
3k,2700,scanpy,20,30,1.0,40,1.024131116,,,1,,,0.15497204599641687,3
3k,2700,scanpy,20,30,1.0,40,0.954813576,,,1,,,0.15236100902059022,4
3k,2700,scanpy,20,30,1.1,40,0.953593722,,,8,,,0.15302791788696984,0
3k,2700,scanpy,20,30,1.1,40,0.939205608,,,1,,,0.14940762642808206,1
3k,2700,scanpy,20,30,1.1,40,1.01265272,,,1,,,0.14663125190056575,2
3k,2700,scanpy,20,30,1.1,40,1.056767283,,,1,,,0.12246465324489055,3
3k,2700,scanpy,20,30,1.1,40,0.933691122,,,1,,,0.15468689430609842,4
3k,2700,scanpy,20,30,1.2,40,0.999849659,,,9,,,0.12795285213609478,0
3k,2700,scanpy,20,30,1.2,40,0.952934179,,,1,,,0.12368177890474491,1
3k,2700,scanpy,20,30,1.2,40,1.004318179,,,1,,,0.11912664103854821,2
3k,2700,scanpy,20,30,1.2,40,1.026532191,,,1,,,0.12251381603599791,3
3k,2700,scanpy,20,30,1.2,40,0.961500518,,,1,,,0.12604156200673983,4
3k,2700,scanpy,50,10,0.05,100,0.856547298,,,3,,,0.15566400276592937,0
3k,2700,scanpy,50,10,0.08,100,0.851701441,,,3,,,0.15566400276592937,0
3k,2700,scanpy,50,10,0.1,100,0.87819433,,,3,,,0.15566400276592937,0
3k,2700,scanpy,50,10,0.1,100,0.907358044,,,1,,,0.15570882294017951,1
3k,2700,scanpy,50,10,0.1,100,0.829925884,,,1,,,0.15566400276592937,2
3k,2700,scanpy,50,10,0.1,100,0.876134375,,,1,,,0.15566400276592937,3
3k,2700,scanpy,50,10,0.1,100,0.964013238,,,1,,,0.15566400276592937,4
3k,2700,scanpy,50,10,0.2,100,0.915125909,,,4,,,0.17443095407453033,0
3k,2700,scanpy,50,10,0.2,100,0.851514559,,,1,,,0.17443095407453033,1
3k,2700,scanpy,50,10,0.2,100,0.823599032,,,1,,,0.17443095407453033,2
3k,2700,scanpy,50,10,0.2,100,0.858603634,,,1,,,0.17443095407453033,3
3k,2700,scanpy,50,10,0.2,100,0.845420982,,,1,,,0.17443095407453033,4
3k,2700,scanpy,50,10,0.3,100,0.951735757,,,5,,,0.17637024784122296,0
3k,2700,scanpy,50,10,0.3,100,0.914826114,,,1,,,0.18143469122885342,1
3k,2700,scanpy,50,10,0.3,100,0.835211221,,,1,,,0.1790266287691353,2
3k,2700,scanpy,50,10,0.3,100,0.840507113,,,1,,,0.177715059452999,3
3k,2700,scanpy,50,10,0.3,100,0.809354676,,,1,,,0.17016091586929388,4
3k,2700,scanpy,50,10,0.4,100,0.923828754,,,1,,,0.18262771143786286,1
3k,2700,scanpy,50,10,0.4,100,0.858792354,,,1,,,0.18072020692835522,2
3k,2700,scanpy,50,10,0.4,100,0.839215792,,,1,,,0.18041864827122514,3
3k,2700,scanpy,50,10,0.4,100,0.89803652,,,1,,,0.171509255020714,4
3k,2700,scanpy,50,10,0.5,100,0.857779979,,,6,,,0.17312341314726934,0
3k,2700,scanpy,50,10,0.5,100,0.856809934,,,1,,,0.17566519105979142,1
3k,2700,scanpy,50,10,0.5,100,0.881557838,,,1,,,0.17442916754223256,2
3k,2700,scanpy,50,10,0.5,100,0.854544103,,,1,,,0.17383339683248086,3
3k,2700,scanpy,50,10,0.5,100,0.795823421,,,1,,,0.17122610562983498,4
3k,2700,scanpy,50,10,0.6,100,0.907450641,,,1,,,0.16382063570572858,1
3k,2700,scanpy,50,10,0.6,100,0.874530378,,,1,,,0.16316423120770499,2
3k,2700,scanpy,50,10,0.6,100,0.853734694,,,1,,,0.17388011420157784,3
3k,2700,scanpy,50,10,0.6,100,0.783785299,,,1,,,0.15984667722815385,4
3k,2700,scanpy,50,10,0.7,100,0.861360495,,,1,,,0.16325831387866624,1
3k,2700,scanpy,50,10,0.7,100,0.871014636,,,1,,,0.16290043482848476,2
3k,2700,scanpy,50,10,0.7,100,0.85060737,,,1,,,0.16139314173719851,3
3k,2700,scanpy,50,10,0.7,100,0.843773736,,,1,,,0.1596414305876269,4
3k,2700,scanpy,50,10,0.8,100,0.866464887,,,8,,,0.047123658613991155,0
3k,2700,scanpy,50,10,0.8,100,0.892742152,,,1,,,0.06872488213097935,1
3k,2700,scanpy,50,10,0.8,100,0.88519979,,,1,,,0.049142967629262325,2
3k,2700,scanpy,50,10,0.8,100,0.848376358,,,1,,,0.05975849113015715,3
3k,2700,scanpy,50,10,0.8,100,0.905706388,,,1,,,0.06862436472121287,4
3k,2700,scanpy,50,10,0.9,100,0.852192368,,,8,,,0.045468122762537304,0
3k,2700,scanpy,50,10,0.9,100,0.793846812,,,1,,,0.06799758363177909,1
3k,2700,scanpy,50,10,0.9,100,0.839132312,,,1,,,0.05301240751368684,2
3k,2700,scanpy,50,10,0.9,100,0.877720547,,,1,,,0.060147000780291636,3
3k,2700,scanpy,50,10,0.9,100,0.845622647,,,1,,,0.0686873614498106,4
3k,2700,scanpy,50,10,1.0,100,0.965455676,,,8,,,0.04586848125301737,0
3k,2700,scanpy,50,10,1.0,100,0.82431523,,,1,,,0.06703979980218425,1
3k,2700,scanpy,50,10,1.0,100,0.839067973,,,1,,,0.05634708545695545,2
3k,2700,scanpy,50,10,1.0,100,0.911894748,,,1,,,0.05805635107846914,3
3k,2700,scanpy,50,10,1.0,100,0.875578011,,,1,,,0.06703215961654951,4
3k,2700,scanpy,50,10,1.1,100,0.9293254,,,10,,,0.051613376626248514,0
3k,2700,scanpy,50,10,1.1,100,0.845821733,,,1,,,0.06563004345303257,1
3k,2700,scanpy,50,10,1.1,100,0.881069247,,,1,,,0.05746218051163088,2
3k,2700,scanpy,50,10,1.1,100,0.877679499,,,1,,,0.06145394588278647,3
3k,2700,scanpy,50,10,1.1,100,0.936156204,,,1,,,0.04795571870908434,4
3k,2700,scanpy,50,10,1.2,100,0.904658465,,,9,,,0.042995242897864314,0
3k,2700,scanpy,50,10,1.2,100,0.835031967,,,1,,,0.0731700164938189,1
3k,2700,scanpy,50,10,1.2,100,0.852545728,,,1,,,0.06071010759946665,2
3k,2700,scanpy,50,10,1.2,100,0.881879537,,,1,,,0.06005727069713879,3
3k,2700,scanpy,50,10,1.2,100,0.971352028,,,1,,,0.046705450707151194,4
3k,2700,scanpy,50,20,0.05,100,0.977921563,,,3,,,0.15958156079711577,0
3k,2700,scanpy,50,20,0.08,100,0.960082118,,,3,,,0.15958156079711577,0
3k,2700,scanpy,50,20,0.1,100,1.051291597,,,3,,,0.15958156079711577,0
3k,2700,scanpy,50,20,0.1,100,0.956918097,,,1,,,0.15958156079711577,1
3k,2700,scanpy,50,20,0.1,100,0.933316587,,,1,,,0.15958156079711577,2
3k,2700,scanpy,50,20,0.1,100,0.9652679,,,1,,,0.15938862121510763,3
3k,2700,scanpy,50,20,0.1,100,0.964258108,,,1,,,0.15958156079711577,4
3k,2700,scanpy,50,20,0.2,100,1.000549608,,,3,,,0.15958156079711577,0
3k,2700,scanpy,50,20,0.2,100,0.982819629,,,1,,,0.15958156079711577,1
3k,2700,scanpy,50,20,0.2,100,0.906598944,,,1,,,0.15923839110848909,2
3k,2700,scanpy,50,20,0.2,100,0.923455263,,,1,,,0.15938862121510763,3
3k,2700,scanpy,50,20,0.2,100,0.912181166,,,1,,,0.15923839110848909,4
3k,2700,scanpy,50,20,0.3,100,0.949134912,,,4,,,0.16691579475419444,0
3k,2700,scanpy,50,20,0.3,100,1.009644712,,,1,,,0.16423980928101897,1
3k,2700,scanpy,50,20,0.3,100,0.934708593,,,1,,,0.16423980928101897,2
3k,2700,scanpy,50,20,0.3,100,0.91905119,,,1,,,0.15938862121510763,3
3k,2700,scanpy,50,20,0.3,100,0.975074083,,,1,,,0.16423980928101897,4
3k,2700,scanpy,50,20,0.4,100,1.012658937,,,1,,,0.1629607671137254,1
3k,2700,scanpy,50,20,0.4,100,0.966999004,,,1,,,0.15980193466706635,2
3k,2700,scanpy,50,20,0.4,100,0.941657181,,,1,,,0.15233100803202998,3
3k,2700,scanpy,50,20,0.4,100,0.910863023,,,1,,,0.16008663489242872,4
3k,2700,scanpy,50,20,0.5,100,1.049509262,,,4,,,0.1608890763445308,0
3k,2700,scanpy,50,20,0.5,100,0.947907748,,,1,,,0.1527596441168366,1
3k,2700,scanpy,50,20,0.5,100,0.958456008,,,1,,,0.1531349614845017,2
3k,2700,scanpy,50,20,0.5,100,0.921935453,,,1,,,0.15047184414771275,3
3k,2700,scanpy,50,20,0.5,100,0.876536901,,,1,,,0.15306187139428157,4
3k,2700,scanpy,50,20,0.6,100,1.011780785,,,1,,,0.15261735988824926,1
3k,2700,scanpy,50,20,0.6,100,0.949342433,,,1,,,0.15147447265257247,2
3k,2700,scanpy,50,20,0.6,100,0.926434462,,,1,,,0.14942199615321725,3
3k,2700,scanpy,50,20,0.6,100,0.899783681,,,1,,,0.1517121069744071,4
3k,2700,scanpy,50,20,0.7,100,0.984883032,,,1,,,0.15532473147222872,1
3k,2700,scanpy,50,20,0.7,100,0.965680276,,,1,,,0.15638200710734992,2
3k,2700,scanpy,50,20,0.7,100,0.914896993,,,1,,,0.1537183731041217,3
3k,2700,scanpy,50,20,0.7,100,0.967830935,,,1,,,0.15572457698161332,4
3k,2700,scanpy,50,20,0.8,100,0.976770392,,,5,,,0.15480887623116416,0
3k,2700,scanpy,50,20,0.8,100,1.061029146,,,1,,,0.1554310438127132,1
3k,2700,scanpy,50,20,0.8,100,0.971087768,,,1,,,0.15571229091710226,2
3k,2700,scanpy,50,20,0.8,100,1.428915269,,,1,,,0.1527283924161512,3
3k,2700,scanpy,50,20,0.8,100,0.917378449,,,1,,,0.15360468246821898,4
3k,2700,scanpy,50,20,0.9,100,1.025717234,,,7,,,0.053777732609890924,0
3k,2700,scanpy,50,20,0.9,100,0.923035786,,,1,,,0.05515447151908179,1
3k,2700,scanpy,50,20,0.9,100,0.992276045,,,1,,,0.05163286975738118,2
3k,2700,scanpy,50,20,0.9,100,0.918380565,,,1,,,0.054909442294942684,3
3k,2700,scanpy,50,20,0.9,100,0.923916713,,,1,,,0.03509397321262035,4
3k,2700,scanpy,50,20,1.0,100,1.071898667,,,7,,,0.05384682507709542,0
3k,2700,scanpy,50,20,1.0,100,0.937682134,,,1,,,0.05326408093488649,1
3k,2700,scanpy,50,20,1.0,100,0.959725676,,,1,,,0.055046829245407665,2
3k,2700,scanpy,50,20,1.0,100,0.92712754,,,1,,,0.05473760255359783,3
3k,2700,scanpy,50,20,1.0,100,0.989067847,,,1,,,0.03329262845202363,4
3k,2700,scanpy,50,20,1.1,100,1.17313401,,,7,,,0.05361079634958072,0
3k,2700,scanpy,50,20,1.1,100,0.985012794,,,1,,,0.0531034366434393,1
3k,2700,scanpy,50,20,1.1,100,0.977446514,,,1,,,0.05467991557416613,2
3k,2700,scanpy,50,20,1.1,100,1.005697774,,,1,,,0.05426575571919433,3
3k,2700,scanpy,50,20,1.1,100,0.928415816,,,1,,,0.05970730410482464,4
3k,2700,scanpy,50,20,1.2,100,1.022203005,,,7,,,0.051060086598186366,0
3k,2700,scanpy,50,20,1.2,100,0.957231541,,,1,,,0.05160901065015038,1
3k,2700,scanpy,50,20,1.2,100,0.975002743,,,1,,,0.054422242900139986,2
3k,2700,scanpy,50,20,1.2,100,0.945157359,,,1,,,0.05405856615960608,3
3k,2700,scanpy,50,20,1.2,100,0.996352808,,,1,,,0.0556004049978105,4
3k,2700,scanpy,50,30,0.05,100,1.152810598,,,3,,,0.15881232938796136,0
3k,2700,scanpy,50,30,0.08,100,1.185190452,,,3,,,0.16250616494447243,0
3k,2700,scanpy,50,30,0.1,100,1.120564679,,,3,,,0.16250616494447243,0
3k,2700,scanpy,50,30,0.1,100,1.080398809,,,1,,,0.16250616494447243,1
3k,2700,scanpy,50,30,0.1,100,1.070992434,,,1,,,0.16250616494447243,2
3k,2700,scanpy,50,30,0.1,100,1.065358024,,,1,,,0.16250616494447243,3
3k,2700,scanpy,50,30,0.1,100,1.072506044,,,1,,,0.16250616494447243,4
3k,2700,scanpy,50,30,0.2,100,1.274279433,,,3,,,0.16323399672675448,0
3k,2700,scanpy,50,30,0.2,100,1.114485019,,,1,,,0.16323399672675448,1
3k,2700,scanpy,50,30,0.2,100,1.097308573,,,1,,,0.16323399672675448,2
3k,2700,scanpy,50,30,0.2,100,1.048278168,,,1,,,0.16323399672675448,3
3k,2700,scanpy,50,30,0.2,100,1.092047511,,,1,,,0.16323399672675448,4
3k,2700,scanpy,50,30,0.3,100,1.045505179,,,3,,,0.16301589287541252,0
3k,2700,scanpy,50,30,0.3,100,1.221413716,,,1,,,0.16301589287541252,1
3k,2700,scanpy,50,30,0.3,100,1.063987495,,,1,,,0.16323399672675448,2
3k,2700,scanpy,50,30,0.3,100,1.014629186,,,1,,,0.16323399672675448,3
3k,2700,scanpy,50,30,0.3,100,1.07680959,,,1,,,0.16323399672675448,4
3k,2700,scanpy,50,30,0.4,100,1.12516158,,,1,,,0.15509429754470822,1
3k,2700,scanpy,50,30,0.4,100,1.028130835,,,1,,,0.16771854492717653,2
3k,2700,scanpy,50,30,0.4,100,1.041413765,,,1,,,0.164393762772485,3
3k,2700,scanpy,50,30,0.4,100,1.069500727,,,1,,,0.16750103909740247,4
3k,2700,scanpy,50,30,0.5,100,1.01003091,,,4,,,0.1554307728943192,0
3k,2700,scanpy,50,30,0.5,100,1.12267446,,,1,,,0.15528848577215476,1
3k,2700,scanpy,50,30,0.5,100,1.03454432,,,1,,,0.16875774642861718,2
3k,2700,scanpy,50,30,0.5,100,1.034084981,,,1,,,0.16090006759193864,3
3k,2700,scanpy,50,30,0.5,100,1.060259237,,,1,,,0.16899257263298129,4
3k,2700,scanpy,50,30,0.6,100,1.077853089,,,1,,,0.1532828407105783,1
3k,2700,scanpy,50,30,0.6,100,1.058542586,,,1,,,0.15527308669753234,2
3k,2700,scanpy,50,30,0.6,100,1.133807543,,,1,,,0.15364106545434225,3
3k,2700,scanpy,50,30,0.6,100,1.070607025,,,1,,,0.15539323573191985,4
3k,2700,scanpy,50,30,0.7,100,1.084483314,,,1,,,0.15219191605887097,1
3k,2700,scanpy,50,30,0.7,100,1.112385864,,,1,,,0.1503787687674873,2
3k,2700,scanpy,50,30,0.7,100,1.040877182,,,1,,,0.15428798218968207,3
3k,2700,scanpy,50,30,0.7,100,1.077282562,,,1,,,0.15416821758875793,4
3k,2700,scanpy,50,30,0.8,100,1.054194262,,,5,,,0.15539374381490959,0
3k,2700,scanpy,50,30,0.8,100,1.049041205,,,1,,,0.15795967363328944,1
3k,2700,scanpy,50,30,0.8,100,1.017415053,,,1,,,0.16073553044549058,2
3k,2700,scanpy,50,30,0.8,100,1.014792959,,,1,,,0.157427180421094,3
3k,2700,scanpy,50,30,0.8,100,1.049044025,,,1,,,0.15791935971282997,4
3k,2700,scanpy,50,30,0.9,100,1.11273235,,,5,,,0.1548044621482602,0
3k,2700,scanpy,50,30,0.9,100,1.143701668,,,1,,,0.15875236481557478,1
3k,2700,scanpy,50,30,0.9,100,1.076428379,,,1,,,0.1577142890506367,2
3k,2700,scanpy,50,30,0.9,100,1.031387381,,,1,,,0.15507886139708177,3
3k,2700,scanpy,50,30,0.9,100,1.0592337,,,1,,,0.15753278880264734,4
3k,2700,scanpy,50,30,1.0,100,1.168718255,,,6,,,0.050999069475552716,0
3k,2700,scanpy,50,30,1.0,100,1.063102049,,,1,,,0.049810209146965934,1
3k,2700,scanpy,50,30,1.0,100,1.121108181,,,1,,,0.05415315138921709,2
3k,2700,scanpy,50,30,1.0,100,1.028443372,,,1,,,0.06106060024357811,3
3k,2700,scanpy,50,30,1.0,100,1.07810149,,,1,,,0.06231166156428284,4
3k,2700,scanpy,50,30,1.1,100,1.259224539,,,6,,,0.053083717136093556,0
3k,2700,scanpy,50,30,1.1,100,1.03823963,,,1,,,0.053288018115153185,1
3k,2700,scanpy,50,30,1.1,100,1.080846376,,,1,,,0.05103680845322161,2
3k,2700,scanpy,50,30,1.1,100,1.138011983,,,1,,,0.05379976347460321,3
3k,2700,scanpy,50,30,1.1,100,1.144852913,,,1,,,0.05809887107264457,4
3k,2700,scanpy,50,30,1.2,100,1.203289674,,,7,,,0.054457788676766705,0
3k,2700,scanpy,50,30,1.2,100,1.053984584,,,1,,,0.0546870892036329,1
3k,2700,scanpy,50,30,1.2,100,1.169224805,,,1,,,0.05340879851555971,2
3k,2700,scanpy,50,30,1.2,100,1.028599606,,,1,,,0.05553466645384133,3
3k,2700,scanpy,50,30,1.2,100,1.015861391,,,1,,,0.05496798434996761,4
3k,2700,seurat,10,10,0.05,20,4.391531148,,,5,,,0.38364458582044725,0
3k,2700,seurat,10,10,0.08,20,2.811393521,,,5,,,0.38364458582044725,0
3k,2700,seurat,10,10,0.1,20,2.616568401,,,5,,,0.38364458582044725,0
3k,2700,seurat,10,10,0.1,20,4.379680902,,,1,,,0.38364458582044725,1
3k,2700,seurat,10,10,0.1,20,3.013472556,,,1,,,0.38364458582044725,2
3k,2700,seurat,10,10,0.1,20,2.889563897,,,1,,,0.38364458582044725,3
3k,2700,seurat,10,10,0.1,20,2.502590276,,,1,,,0.38364458582044725,4
3k,2700,seurat,10,10,0.2,20,2.564736425,,,6,,,0.3667409721616818,0
3k,2700,seurat,10,10,0.2,20,2.479732793,,,1,,,0.3803501581847022,1
3k,2700,seurat,10,10,0.2,20,3.009063317,,,1,,,0.3803501581847022,2
3k,2700,seurat,10,10,0.2,20,2.715082838,,,1,,,0.3803501581847022,3
3k,2700,seurat,10,10,0.2,20,2.672309047,,,1,,,0.3803501581847022,4
3k,2700,seurat,10,10,0.3,20,2.596948081,,,9,,,0.27152464906396356,0
3k,2700,seurat,10,10,0.3,20,2.554590504,,,1,,,0.2729181513972005,1
3k,2700,seurat,10,10,0.3,20,2.793652939,,,1,,,0.2821136350513625,2
3k,2700,seurat,10,10,0.3,20,2.775531614,,,1,,,0.2763267624404498,3
3k,2700,seurat,10,10,0.3,20,2.402346226,,,1,,,0.28462743440258337,4
3k,2700,seurat,10,10,0.4,20,2.458874987,,,1,,,0.2831172026579803,1
3k,2700,seurat,10,10,0.4,20,2.370112243,,,1,,,0.2835686366070786,2
3k,2700,seurat,10,10,0.4,20,2.397461061,,,1,,,0.27024440915769254,3
3k,2700,seurat,10,10,0.4,20,2.703475361,,,1,,,0.27017930032436266,4
3k,2700,seurat,10,10,0.5,20,2.49885178,,,11,,,0.23573977603888774,0
3k,2700,seurat,10,10,0.5,20,2.519584468,,,1,,,0.2315184705483373,1
3k,2700,seurat,10,10,0.5,20,2.38819987,,,1,,,0.23520439285977043,2
3k,2700,seurat,10,10,0.5,20,2.355667646,,,1,,,0.23154572821410108,3
3k,2700,seurat,10,10,0.5,20,2.462479495,,,1,,,0.2525523402897049,4
3k,2700,seurat,10,10,0.6,20,2.485427444,,,1,,,0.2319590922741224,1
3k,2700,seurat,10,10,0.6,20,2.458107627,,,1,,,0.23141266345064115,2
3k,2700,seurat,10,10,0.6,20,2.356259199,,,1,,,0.23101993207715235,3
3k,2700,seurat,10,10,0.6,20,2.444534113,,,1,,,0.22692576609963364,4
3k,2700,seurat,10,10,0.7,20,2.547344918,,,1,,,0.22646042494466698,1
3k,2700,seurat,10,10,0.7,20,2.73427643,,,1,,,0.22026897116377758,2
3k,2700,seurat,10,10,0.7,20,2.66610977,,,1,,,0.22141649118304849,3
3k,2700,seurat,10,10,0.7,20,2.344764911,,,1,,,0.23280608103494266,4
3k,2700,seurat,10,10,0.8,20,2.782249953,,,12,,,0.21737232687307562,0
3k,2700,seurat,10,10,0.8,20,2.510677242,,,1,,,0.22217843145368846,1
3k,2700,seurat,10,10,0.8,20,2.518719922,,,1,,,0.21809997474494294,2
3k,2700,seurat,10,10,0.8,20,2.372162406,,,1,,,0.22211120301487308,3
3k,2700,seurat,10,10,0.8,20,2.456236219,,,1,,,0.2269314274245168,4
3k,2700,seurat,10,10,0.9,20,4.345662065,,,14,,,0.23626687759643625,0
3k,2700,seurat,10,10,0.9,20,2.86743175,,,1,,,0.19973369524209778,1
3k,2700,seurat,10,10,0.9,20,2.424918321,,,1,,,0.2378705989790923,2
3k,2700,seurat,10,10,0.9,20,2.309788448,,,1,,,0.24909568377804286,3
3k,2700,seurat,10,10,0.9,20,2.332808781,,,1,,,0.21767017510443512,4
3k,2700,seurat,10,10,1.0,20,2.50834064,,,16,,,0.21215261137409092,0
3k,2700,seurat,10,10,1.0,20,2.508758235,,,1,,,0.21290954324578032,1
3k,2700,seurat,10,10,1.0,20,2.429430037,,,1,,,0.2352103002683399,2
3k,2700,seurat,10,10,1.0,20,2.512285697,,,1,,,0.23385488196756055,3
3k,2700,seurat,10,10,1.0,20,2.697221617,,,1,,,0.21577732285020654,4
3k,2700,seurat,10,10,1.1,20,2.502490965,,,16,,,0.21078603897750542,0
3k,2700,seurat,10,10,1.1,20,2.385889041,,,1,,,0.1939592157854899,1
3k,2700,seurat,10,10,1.1,20,2.782843547,,,1,,,0.19150858346668825,2
3k,2700,seurat,10,10,1.1,20,2.723153137,,,1,,,0.19249791556214232,3
3k,2700,seurat,10,10,1.1,20,2.765577183,,,1,,,0.19488939840476927,4
3k,2700,seurat,10,10,1.2,20,2.501310283,,,17,,,0.1917263636210549,0
3k,2700,seurat,10,10,1.2,20,2.503700461,,,1,,,0.1920653348249399,1
3k,2700,seurat,10,10,1.2,20,2.458923137,,,1,,,0.1893708915767891,2
3k,2700,seurat,10,10,1.2,20,2.392746212,,,1,,,0.18365994065936297,3
3k,2700,seurat,10,10,1.2,20,2.599787532,,,1,,,0.1829269662906043,4
3k,2700,seurat,10,20,0.05,20,2.928784313,,,3,,,0.32850732883373945,0
3k,2700,seurat,10,20,0.08,20,2.640175072,,,4,,,0.36106502901147103,0
3k,2700,seurat,10,20,0.1,20,2.785543789,,,4,,,0.36106502901147103,0
3k,2700,seurat,10,20,0.1,20,3.03563929,,,1,,,0.36106502901147103,1
3k,2700,seurat,10,20,0.1,20,2.753273892,,,1,,,0.36106502901147103,2
3k,2700,seurat,10,20,0.1,20,2.734446635,,,1,,,0.36106502901147103,3
3k,2700,seurat,10,20,0.1,20,2.691137128,,,1,,,0.36106502901147103,4
3k,2700,seurat,10,20,0.2,20,2.509510418,,,7,,,0.38696470499944957,0
3k,2700,seurat,10,20,0.2,20,2.944063786,,,1,,,0.38696470499944957,1
3k,2700,seurat,10,20,0.2,20,2.76925081,,,1,,,0.38696470499944957,2
3k,2700,seurat,10,20,0.2,20,2.590084963,,,1,,,0.38696470499944957,3
3k,2700,seurat,10,20,0.2,20,2.416084828,,,1,,,0.38696470499944957,4
3k,2700,seurat,10,20,0.3,20,2.906665088,,,8,,,0.3588894154251584,0
3k,2700,seurat,10,20,0.3,20,2.480962673,,,1,,,0.3588894154251584,1
3k,2700,seurat,10,20,0.3,20,2.579763726,,,1,,,0.3588894154251584,2
3k,2700,seurat,10,20,0.3,20,2.535070856,,,1,,,0.3588894154251584,3
3k,2700,seurat,10,20,0.3,20,2.642738209,,,1,,,0.3588894154251584,4
3k,2700,seurat,10,20,0.4,20,2.939142823,,,1,,,0.2872684889603515,1
3k,2700,seurat,10,20,0.4,20,2.42011546,,,1,,,0.277969209790571,2
3k,2700,seurat,10,20,0.4,20,2.62659272,,,1,,,0.28701325208889084,3
3k,2700,seurat,10,20,0.4,20,2.56860549,,,1,,,0.2758451389907595,4
3k,2700,seurat,10,20,0.5,20,3.07626187,,,9,,,0.2886883445164935,0
3k,2700,seurat,10,20,0.5,20,2.953293741,,,1,,,0.27585273743152594,1
3k,2700,seurat,10,20,0.5,20,2.470075582,,,1,,,0.28855801903589645,2
3k,2700,seurat,10,20,0.5,20,2.644652452,,,1,,,0.28705100338146267,3
3k,2700,seurat,10,20,0.5,20,2.456262986,,,1,,,0.2762156065557064,4
3k,2700,seurat,10,20,0.6,20,2.646238954,,,1,,,0.2608893101173055,1
3k,2700,seurat,10,20,0.6,20,2.586807807,,,1,,,0.26179572568324794,2
3k,2700,seurat,10,20,0.6,20,2.509059997,,,1,,,0.26221924079930004,3
3k,2700,seurat,10,20,0.6,20,2.473766336,,,1,,,0.26223223812357815,4
3k,2700,seurat,10,20,0.7,20,2.709471085,,,1,,,0.2623414910553867,1
3k,2700,seurat,10,20,0.7,20,2.660720178,,,1,,,0.25986924385563975,2
3k,2700,seurat,10,20,0.7,20,2.51340422,,,1,,,0.24467423135736435,3
3k,2700,seurat,10,20,0.7,20,2.502735715,,,1,,,0.24467423135736435,4
3k,2700,seurat,10,20,0.8,20,2.73483777,,,11,,,0.2430279847547488,0
3k,2700,seurat,10,20,0.8,20,2.658122149,,,1,,,0.23906552785330093,1
3k,2700,seurat,10,20,0.8,20,2.779793588,,,1,,,0.24441652342518375,2
3k,2700,seurat,10,20,0.8,20,2.512156145,,,1,,,0.24257088648082933,3
3k,2700,seurat,10,20,0.8,20,2.47823635,,,1,,,0.2430279847547488,4
